iban,date,amount,currency,category,description
IT60X0542811101000000123456,2024-03-11,-369.99,EUR,shopping,"ASOS"
GB29NWBK60161331926819,2024-04-22,-875.96,GBP,rent,"Nebenkosten"
IT60X0542811101000000123456,2024-07-13,3514.47,EUR,salary,"Consulting Fee"
FR7630006000011234567890189,2023-07-03,-33.16,EUR,groceries,"Tesco"
FR7630006000011234567890189,2023-11-19,-2334.56,EUR,rent,"Council Tax"
ES9121000418450200051332,2023-04-10,-458.79,EUR,travel,"easyJet"
NL91ABNA0417164300,2023-11-07,-111.99,EUR,healthcare,"Arztpraxis"
DE36200400300014000000,2024-11-25,-36.3,EUR,entertainment,"Spotify"
ES9121000418450200051332,2023-08-28,-370.29,EUR,travel,"Hotel Reservation"
GB82WEST12345698765432,2023-02-05,-296.08,GBP,healthcare,"Boots Pharmacy"
IT60X0542811101000000123456,2023-05-14,-56.27,EUR,entertainment,"Cinema Ticket"
DE75512108001245126199,2023-10-08,-37.61,EUR,shopping,"John Lewis"
IT60X0542811101000000123456,2024-08-12,-9.36,EUR,entertainment,"Cinema Ticket"
IT60X0542811101000000123456,2024-04-21,2580.72,EUR,salary,"Honorar"
IT60X0542811101000000123456,2024-10-12,-46.05,EUR,restaurants,"Burger King"
NL91ABNA0417164300,2023-01-30,-32.85,EUR,restaurants,"McDonalds"
NL91ABNA0417164300,2023-10-13,2326.32,EUR,salary,"Consulting Fee"
DE89370400440532013000,2023-04-18,-229.83,EUR,healthcare,"Boots Pharmacy"
GB29NWBK60161331926819,2024-04-15,-220.08,GBP,healthcare,"NHS Prescription"
FR7630006000011234567890189,2024-01-28,-437.61,EUR,shopping,"IKEA"
ES9121000418450200051332,2023-10-15,-74.78,EUR,restaurants,"Pret a Manger"
GB82WEST12345698765432,2024-09-10,-52.93,GBP,healthcare,"Fitnessstudio"
FR7630006000011234567890189,2024-02-18,-192.1,EUR,healthcare,"NHS Prescription"
DE75512108001245126199,2023-12-22,-407.09,EUR,travel,"Lufthansa"
ES9121000418450200051332,2023-09-30,-181.79,EUR,shopping,"Amazon"
IT60X0542811101000000123456,2024-10-25,-2406.4,EUR,rent,"WG Anteil"
NL91ABNA0417164300,2023-05-29,-192.72,EUR,shopping,"H&M"
NL91ABNA0417164300,2024-11-14,-46.47,EUR,groceries,"REWE Supermarket"
IT60X0542811101000000123456,2023-06-24,1648.02,EUR,salary,"Freelance Rechnung"
FR7630006000011234567890189,2024-04-25,-42.94,EUR,transport,"Deutsche Bahn"
GB82WEST12345698765432,2024-04-12,-1527.65,GBP,rent,"Miete"
ES9121000418450200051332,2023-10-18,-38.79,EUR,shopping,"ASOS"
FR7630006000011234567890189,2024-12-17,-56.71,EUR,healthcare,"Fitnessstudio"
DE75512108001245126199,2024-05-08,-38.06,EUR,restaurants,"Nandos"
IT60X0542811101000000123456,2023-03-03,2071.27,EUR,salary,"Gehalt"
NL91ABNA0417164300,2024-11-22,-47.76,EUR,transport,"Taxi"
GB29NWBK60161331926819,2024-09-09,-1848.43,GBP,rent,"Nebenkosten"
GB82WEST12345698765432,2024-02-28,-125.31,GBP,utilities,"Gas Rechnung"
DE36200400300014000000,2023-11-13,-223.1,EUR,healthcare,"NHS Prescription"
DE89370400440532013000,2023-03-06,-59.11,EUR,groceries,"Sainsbury"
IT60X0542811101000000123456,2023-12-04,-229.97,EUR,shopping,"H&M"
NL91ABNA0417164300,2023-08-11,4136.55,EUR,salary,"Honorar"
IT60X0542811101000000123456,2024-11-29,-40.67,EUR,groceries,"REWE Supermarket"
FR7614508590000000034317,2023-08-03,-28.03,EUR,transport,"Uber"
DE89370400440532013000,2024-03-06,-50.94,EUR,shopping,"Amazon"
FR7630006000011234567890189,2023-07-21,-1406.47,EUR,travel,"Hotel Reservation"
FR7630006000011234567890189,2023-05-04,-96.8,EUR,restaurants,"Restaurant Milano"
DE75512108001245126199,2023-03-03,-72.51,EUR,healthcare,"NHS Prescription"
GB82WEST12345698765432,2023-07-26,-96.3,GBP,transport,"TfL Oyster"
DE75512108001245126199,2023-09-27,-59.41,EUR,groceries,"Lidl"
GB82WEST12345698765432,2024-04-09,-69.4,GBP,transport,"Uber"
DE89370400440532013000,2024-03-11,-128.32,EUR,transport,"Taxi"
DE89370400440532013000,2024-10-16,-206.5,EUR,healthcare,"NHS Prescription"
NL91ABNA0417164300,2023-02-04,1882.15,EUR,salary,"Gehalt"
DE75512108001245126199,2024-03-13,-2.45,EUR,transport,"Taxi"
GB82WEST12345698765432,2023-07-01,-104.75,GBP,healthcare,"Boots Pharmacy"
DE89370400440532013000,2023-07-26,2484.79,EUR,salary,"Freelance Rechnung"
FR7630006000011234567890189,2024-07-30,-84.2,EUR,groceries,"REWE Supermarket"
ES9121000418450200051332,2024-06-11,-284.13,EUR,healthcare,"NHS Prescription"
GB82WEST12345698765432,2023-03-03,-129.05,GBP,utilities,"Stadtwerke Strom"
DE75512108001245126199,2023-01-29,-287.54,EUR,healthcare,"Apotheke"
DE36200400300014000000,2024-08-17,-42.86,EUR,entertainment,"Steam"
DE36200400300014000000,2023-08-08,-60.89,EUR,restaurants,"Wagamama"
NL91ABNA0417164300,2024-11-23,-22.13,EUR,entertainment,"Odeon Cinema"
FR7614508590000000034317,2024-07-09,-42.7,EUR,entertainment,"Netflix"
GB29NWBK60161331926819,2023-11-05,-36.26,GBP,groceries,"Sainsbury"
FR7630006000011234567890189,2023-11-23,-638.68,EUR,travel,"Airbnb"
DE75512108001245126199,2024-10-26,-93.72,EUR,restaurants,"McDonalds"
DE75512108001245126199,2024-03-26,-453.79,EUR,shopping,"Amazon"
GB82WEST12345698765432,2023-05-27,-18.16,GBP,entertainment,"Cinema Ticket"
DE75512108001245126199,2023-11-11,-288.87,EUR,healthcare,"Apotheke"
GB82WEST12345698765432,2023-06-13,-367.03,GBP,shopping,"H&M"
FR7614508590000000034317,2023-06-15,-26.27,EUR,entertainment,"Netflix"
DE75512108001245126199,2024-07-22,-65.04,EUR,restaurants,"Pret a Manger"
IT60X0542811101000000123456,2023-04-29,-113.35,EUR,restaurants,"Restaurant Milano"
NL91ABNA0417164300,2024-05-29,3023.3,EUR,salary,"Consulting Fee"
IT60X0542811101000000123456,2024-05-16,-94.4,EUR,restaurants,"Restaurant Milano"
DE89370400440532013000,2024-04-27,-60.53,EUR,healthcare,"Arztpraxis"
DE89370400440532013000,2023-05-07,-2323.06,EUR,rent,"Nebenkosten"
GB29NWBK60161331926819,2024-08-18,-143.84,GBP,healthcare,"Apotheke"
ES9121000418450200051332,2024-09-10,-14.86,EUR,groceries,"REWE Supermarket"
DE75512108001245126199,2024-07-22,-157.99,EUR,healthcare,"Arztpraxis"
DE75512108001245126199,2023-07-31,-61.19,EUR,entertainment,"Spotify"
GB29NWBK60161331926819,2023-04-08,-242.38,GBP,utilities,"Gas Rechnung"
DE75512108001245126199,2024-08-10,-115.27,EUR,utilities,"Stadtwerke Strom"
DE89370400440532013000,2024-08-23,-84.87,EUR,groceries,"Kaufland"
DE89370400440532013000,2024-09-13,-21.41,EUR,restaurants,"Burger King"
DE75512108001245126199,2023-04-09,-38.45,EUR,transport,"Deutsche Bahn"
DE89370400440532013000,2023-09-22,-65.06,EUR,entertainment,"Theater"
GB82WEST12345698765432,2023-10-12,-126.42,GBP,utilities,"EDF Energy"
FR7630006000011234567890189,2024-06-17,-168.15,EUR,transport,"National Rail"
FR7614508590000000034317,2024-04-08,-78.61,EUR,entertainment,"Cinema Ticket"
GB82WEST12345698765432,2024-03-11,-121.19,GBP,groceries,"Kaufland"
FR7630006000011234567890189,2024-02-12,-140.82,EUR,utilities,"Internet DSL"
DE89370400440532013000,2023-05-04,-98.45,EUR,healthcare,"Apotheke"
DE89370400440532013000,2024-11-26,-119.19,EUR,transport,"Uber"
DE36200400300014000000,2023-05-11,-910.7,EUR,travel,"Booking.com"
FR7614508590000000034317,2023-02-22,2676.82,EUR,salary,"Consulting Fee"
ES9121000418450200051332,2024-10-29,-367.03,EUR,shopping,"John Lewis"
FR7614508590000000034317,2024-07-06,-499.25,EUR,shopping,"MediaMarkt"
IT60X0542811101000000123456,2024-10-13,-27.97,EUR,entertainment,"Odeon Cinema"
GB29NWBK60161331926819,2024-05-01,-56.78,GBP,entertainment,"Cinema Ticket"
DE75512108001245126199,2023-10-19,-153.64,EUR,utilities,"Gas Rechnung"
DE89370400440532013000,2024-09-18,-76.36,EUR,groceries,"Kaufland"
ES9121000418450200051332,2023-08-04,-291.72,EUR,healthcare,"Fitnessstudio"
DE75512108001245126199,2024-06-24,-62,EUR,transport,"BVG Ticket"
FR7630006000011234567890189,2024-11-26,-53.65,EUR,transport,"Deutsche Bahn"
IT60X0542811101000000123456,2024-08-04,-97.92,EUR,transport,"Flixbus"
NL91ABNA0417164300,2023-12-27,-633.59,EUR,travel,"Airbnb"
FR7630006000011234567890189,2023-01-19,-51.6,EUR,groceries,"REWE Supermarket"
FR7630006000011234567890189,2023-05-04,-119.19,EUR,restaurants,"Restaurant Milano"
ES9121000418450200051332,2024-08-15,-32.08,EUR,utilities,"Internet DSL"
IT60X0542811101000000123456,2023-02-01,3669.71,EUR,salary,"Consulting Fee"
GB29NWBK60161331926819,2024-01-05,-189.59,GBP,utilities,"Internet DSL"
FR7614508590000000034317,2024-10-18,-2466.36,EUR,rent,"Nebenkosten"
GB82WEST12345698765432,2023-12-24,-30.09,GBP,utilities,"Internet DSL"
GB29NWBK60161331926819,2023-03-27,-100.95,GBP,groceries,"ASDA"
GB29NWBK60161331926819,2024-09-28,-90.64,GBP,restaurants,"Wagamama"
DE36200400300014000000,2023-05-31,-320.32,EUR,shopping,"ASOS"
DE89370400440532013000,2023-01-07,3577.99,EUR,salary,"Salary"
FR7614508590000000034317,2024-12-15,-211.34,EUR,utilities,"Stadtwerke Strom"
NL91ABNA0417164300,2023-07-30,-148.87,EUR,transport,"Deutsche Bahn"
DE75512108001245126199,2024-09-13,-104.59,EUR,transport,"Flixbus"
DE36200400300014000000,2024-01-07,-192.32,EUR,transport,"Uber"
DE75512108001245126199,2023-02-28,-428.87,EUR,shopping,"MediaMarkt"
GB82WEST12345698765432,2024-04-11,-132.26,GBP,healthcare,"Boots Pharmacy"
DE36200400300014000000,2024-10-15,-101.6,EUR,utilities,"Gas Rechnung"
GB82WEST12345698765432,2023-11-27,-118.08,GBP,restaurants,"Wagamama"
FR7614508590000000034317,2023-04-25,-260.08,EUR,healthcare,"Fitnessstudio"
NL91ABNA0417164300,2023-10-09,-175.51,EUR,shopping,"ASOS"
ES9121000418450200051332,2023-01-11,-87.28,EUR,healthcare,"Fitnessstudio"
DE89370400440532013000,2024-12-05,-132.14,EUR,groceries,"REWE Supermarket"
GB82WEST12345698765432,2024-01-19,-938.9,GBP,travel,"Lufthansa"
ES9121000418450200051332,2024-09-08,-139.88,EUR,shopping,"MediaMarkt"
FR7614508590000000034317,2023-08-05,-81.71,EUR,shopping,"MediaMarkt"
DE75512108001245126199,2024-08-08,-26.86,EUR,groceries,"Lidl"
FR7630006000011234567890189,2024-12-05,-185.43,EUR,transport,"Deutsche Bahn"
FR7630006000011234567890189,2023-02-07,-99.89,EUR,utilities,"Internet DSL"
DE36200400300014000000,2023-09-23,-796.38,EUR,travel,"Lufthansa"
DE36200400300014000000,2023-03-20,-23.29,EUR,restaurants,"Nandos"
IT60X0542811101000000123456,2024-01-06,-67.21,EUR,entertainment,"Theater"
IT60X0542811101000000123456,2024-11-23,-41.92,EUR,groceries,"Edeka"
FR7614508590000000034317,2024-09-14,-59.93,EUR,restaurants,"Pret a Manger"
ES9121000418450200051332,2023-07-29,-54.43,EUR,healthcare,"Arztpraxis"
NL91ABNA0417164300,2024-04-08,4557.12,EUR,salary,"Honorar"
FR7630006000011234567890189,2024-08-23,-10.14,EUR,groceries,"Edeka"
ES9121000418450200051332,2024-07-20,-59.26,EUR,entertainment,"Cinema Ticket"
DE89370400440532013000,2023-01-13,4884.96,EUR,salary,"Salary"
IT60X0542811101000000123456,2023-06-01,-75.51,EUR,restaurants,"Wagamama"
ES9121000418450200051332,2024-09-14,-97.02,EUR,groceries,"Edeka"
GB29NWBK60161331926819,2024-08-20,-938.55,GBP,travel,"Booking.com"
DE75512108001245126199,2024-03-09,-480.41,EUR,shopping,"MediaMarkt"
GB82WEST12345698765432,2024-02-22,-446.12,GBP,shopping,"Zalando"
DE75512108001245126199,2023-12-02,-210.85,EUR,utilities,"Internet DSL"
IT60X0542811101000000123456,2024-01-19,-161.58,EUR,shopping,"ASOS"
GB29NWBK60161331926819,2023-04-16,-79.24,GBP,restaurants,"Burger King"
IT60X0542811101000000123456,2023-11-01,-11.39,EUR,restaurants,"Wagamama"
DE36200400300014000000,2023-04-22,-22.87,EUR,restaurants,"McDonalds"
FR7630006000011234567890189,2023-02-23,-577.23,EUR,rent,"Miete"
GB29NWBK60161331926819,2024-02-10,-2317.92,GBP,rent,"Rent"
GB82WEST12345698765432,2023-07-28,-33.29,GBP,entertainment,"Spotify"
GB82WEST12345698765432,2023-10-11,-1702.01,GBP,rent,"Miete"
GB29NWBK60161331926819,2023-03-26,-17.47,GBP,entertainment,"Theater"
FR7630006000011234567890189,2023-05-18,-54.33,EUR,restaurants,"Nandos"
FR7614508590000000034317,2023-03-03,4679.14,EUR,salary,"Consulting Fee"
FR7630006000011234567890189,2023-07-26,-24.96,EUR,restaurants,"Wagamama"
DE89370400440532013000,2024-03-16,-121.76,EUR,transport,"Uber"
DE75512108001245126199,2024-06-24,-93.45,EUR,transport,"National Rail"
FR7630006000011234567890189,2024-03-21,-34.16,EUR,restaurants,"Nandos"
DE36200400300014000000,2023-08-04,4464.61,EUR,salary,"Honorar"
ES9121000418450200051332,2024-03-07,-356.52,EUR,shopping,"H&M"
FR7614508590000000034317,2024-10-08,-596.61,EUR,travel,"Lufthansa"
ES9121000418450200051332,2024-05-05,-58.18,EUR,transport,"BVG Ticket"
FR7630006000011234567890189,2023-07-04,2023,EUR,salary,"Consulting Fee"
GB29NWBK60161331926819,2024-10-28,-104.7,GBP,restaurants,"Burger King"
DE89370400440532013000,2024-08-05,-108.35,EUR,shopping,"ASOS"
FR7630006000011234567890189,2024-11-22,-83.23,EUR,healthcare,"Fitnessstudio"
FR7630006000011234567890189,2024-11-19,-32.82,EUR,utilities,"BT Broadband"
NL91ABNA0417164300,2024-01-02,-239.79,EUR,healthcare,"NHS Prescription"
GB29NWBK60161331926819,2023-01-18,-186.38,GBP,utilities,"Internet DSL"
DE89370400440532013000,2023-11-07,-45.22,EUR,entertainment,"Odeon Cinema"
IT60X0542811101000000123456,2023-11-06,-1235.13,EUR,travel,"easyJet"
DE36200400300014000000,2023-03-22,-103.94,EUR,groceries,"Tesco"
ES9121000418450200051332,2023-12-16,-335.7,EUR,shopping,"John Lewis"
GB29NWBK60161331926819,2024-08-08,-102.73,GBP,groceries,"Lidl"
FR7630006000011234567890189,2024-05-10,-109.46,EUR,transport,"Uber"
GB82WEST12345698765432,2023-05-19,-76.26,GBP,restaurants,"Nandos"
IT60X0542811101000000123456,2024-10-23,-79.94,EUR,entertainment,"Steam"
FR7630006000011234567890189,2024-05-12,-64.38,EUR,groceries,"Lidl"
IT60X0542811101000000123456,2023-12-04,-32.98,EUR,entertainment,"Steam"
GB29NWBK60161331926819,2024-03-30,-140.2,GBP,shopping,"John Lewis"
NL91ABNA0417164300,2023-02-10,3052.66,EUR,salary,"Honorar"
DE75512108001245126199,2023-09-16,-98.13,EUR,groceries,"Lidl"
FR7614508590000000034317,2024-11-10,-54.91,EUR,entertainment,"Steam"
DE36200400300014000000,2024-11-10,-23.17,EUR,groceries,"Lidl"
GB82WEST12345698765432,2023-05-10,-2390.65,GBP,rent,"Nebenkosten"
FR7630006000011234567890189,2024-01-19,-100.05,EUR,healthcare,"Fitnessstudio"
FR7614508590000000034317,2024-04-23,-40.73,EUR,entertainment,"Steam"
DE89370400440532013000,2024-03-11,-41.73,EUR,entertainment,"Netflix"
GB82WEST12345698765432,2024-09-10,-19.66,GBP,groceries,"Edeka"
FR7630006000011234567890189,2024-07-24,-75.48,EUR,restaurants,"Wagamama"
DE89370400440532013000,2024-09-20,-74.77,EUR,entertainment,"Theater"
DE75512108001245126199,2024-12-10,-1014.12,EUR,travel,"Hotel Reservation"
GB82WEST12345698765432,2024-01-30,-64.63,GBP,entertainment,"Steam"
DE36200400300014000000,2023-10-22,-44.94,EUR,restaurants,"Restaurant Milano"
GB29NWBK60161331926819,2024-10-07,-642.02,GBP,rent,"WG Anteil"
GB82WEST12345698765432,2023-06-23,-369.09,GBP,travel,"Lufthansa"
NL91ABNA0417164300,2024-04-27,4434.24,EUR,salary,"Consulting Fee"
IT60X0542811101000000123456,2023-08-11,-162.98,EUR,utilities,"Internet DSL"
FR7614508590000000034317,2023-06-11,4020.94,EUR,salary,"Freelance Rechnung"
DE36200400300014000000,2024-10-19,-160.5,EUR,healthcare,"Apotheke"
FR7614508590000000034317,2024-11-29,-215.01,EUR,utilities,"Gas Rechnung"
NL91ABNA0417164300,2024-03-29,-141.35,EUR,shopping,"MediaMarkt"
FR7630006000011234567890189,2023-09-29,-92,EUR,utilities,"BT Broadband"
DE89370400440532013000,2024-08-12,-1083.33,EUR,rent,"Miete"
DE75512108001245126199,2023-09-07,4234.26,EUR,salary,"Consulting Fee"
FR7614508590000000034317,2024-06-13,-59.62,EUR,transport,"Uber"
FR7614508590000000034317,2023-03-10,-71.21,EUR,groceries,"Sainsbury"
FR7630006000011234567890189,2024-03-17,-144.94,EUR,shopping,"Amazon"
FR7614508590000000034317,2023-02-16,-701.15,EUR,travel,"British Airways"
DE36200400300014000000,2024-09-28,-19.72,EUR,entertainment,"Netflix"
GB29NWBK60161331926819,2024-01-28,-249.45,GBP,utilities,"Internet DSL"
GB29NWBK60161331926819,2023-12-11,-140.74,GBP,utilities,"British Gas"
GB82WEST12345698765432,2023-02-11,-123.03,GBP,groceries,"Sainsbury"
ES9121000418450200051332,2023-07-06,-613.71,EUR,travel,"British Airways"
GB82WEST12345698765432,2023-06-29,-163.92,GBP,transport,"BVG Ticket"
GB29NWBK60161331926819,2023-09-09,2390.36,GBP,salary,"Freelance Rechnung"
GB82WEST12345698765432,2024-09-09,-118.85,GBP,transport,"National Rail"
DE36200400300014000000,2024-03-26,-129.38,EUR,utilities,"Stadtwerke Strom"
IT60X0542811101000000123456,2024-12-23,-56.88,EUR,restaurants,"Wagamama"
ES9121000418450200051332,2024-02-07,-31.44,EUR,healthcare,"Apotheke"
NL91ABNA0417164300,2023-05-12,-103.01,EUR,groceries,"Tesco"
FR7630006000011234567890189,2023-12-07,2473.19,EUR,salary,"Freelance Rechnung"
FR7614508590000000034317,2023-01-20,-1488.37,EUR,travel,"Lufthansa"
FR7614508590000000034317,2023-06-01,-54.39,EUR,entertainment,"Odeon Cinema"
IT60X0542811101000000123456,2024-10-14,-88.11,EUR,restaurants,"Restaurant Milano"
FR7630006000011234567890189,2024-04-14,-9.39,EUR,restaurants,"McDonalds"
IT60X0542811101000000123456,2023-04-11,-192.37,EUR,healthcare,"Fitnessstudio"
GB82WEST12345698765432,2023-05-16,-77.77,GBP,transport,"BVG Ticket"
GB29NWBK60161331926819,2024-06-13,-101.2,GBP,shopping,"John Lewis"
FR7630006000011234567890189,2023-01-24,-40.45,EUR,healthcare,"Apotheke"
DE75512108001245126199,2024-02-26,-154.85,EUR,healthcare,"Fitnessstudio"
FR7630006000011234567890189,2024-01-07,-18.72,EUR,entertainment,"Cinema Ticket"
DE36200400300014000000,2024-10-25,-111.36,EUR,healthcare,"Fitnessstudio"
DE89370400440532013000,2024-08-13,-98.74,EUR,healthcare,"Apotheke"
ES9121000418450200051332,2023-04-27,-118,EUR,restaurants,"Restaurant Milano"
FR7614508590000000034317,2024-01-07,-60.41,EUR,shopping,"John Lewis"
FR7614508590000000034317,2024-04-24,-1261.75,EUR,travel,"Booking.com"
FR7614508590000000034317,2023-03-14,-30.3,EUR,groceries,"Kaufland"
GB82WEST12345698765432,2024-07-11,-672.26,GBP,travel,"Airbnb"
DE89370400440532013000,2024-05-29,2443.89,EUR,salary,"Salary"
FR7630006000011234567890189,2023-03-16,-7.15,EUR,entertainment,"Netflix"
DE75512108001245126199,2023-03-16,-953.59,EUR,travel,"Airbnb"
ES9121000418450200051332,2024-08-05,-9.02,EUR,entertainment,"Spotify"
ES9121000418450200051332,2024-01-27,-48.79,EUR,transport,"Uber"
DE36200400300014000000,2024-08-21,-335.21,EUR,shopping,"ASOS"
FR7614508590000000034317,2023-05-09,-681.04,EUR,travel,"British Airways"
DE75512108001245126199,2023-08-01,-96.9,EUR,transport,"TfL Oyster"
FR7630006000011234567890189,2023-05-14,-191.58,EUR,transport,"TfL Oyster"
DE75512108001245126199,2024-07-16,-389.96,EUR,shopping,"H&M"
DE36200400300014000000,2023-07-27,-180.21,EUR,transport,"Deutsche Bahn"
FR7614508590000000034317,2023-01-24,-68.97,EUR,entertainment,"Netflix"
FR7630006000011234567890189,2024-06-03,-221.35,EUR,utilities,"British Gas"
DE89370400440532013000,2024-07-13,-72.87,EUR,utilities,"Stadtwerke Strom"
IT60X0542811101000000123456,2024-08-14,-244.92,EUR,utilities,"EDF Energy"
DE75512108001245126199,2023-01-23,-74.37,EUR,groceries,"ASDA"
GB82WEST12345698765432,2024-10-23,-56.49,GBP,groceries,"Kaufland"
IT60X0542811101000000123456,2023-09-20,-387.21,EUR,shopping,"John Lewis"
ES9121000418450200051332,2023-04-14,-931.36,EUR,rent,"Rent"
IT60X0542811101000000123456,2023-02-05,-550.41,EUR,rent,"WG Anteil"
NL91ABNA0417164300,2023-02-10,-442.38,EUR,travel,"Lufthansa"
DE75512108001245126199,2023-03-23,-14.52,EUR,entertainment,"Theater"
DE89370400440532013000,2024-08-25,3783.31,EUR,salary,"Salary"
ES9121000418450200051332,2024-12-24,-63.51,EUR,entertainment,"Odeon Cinema"
FR7614508590000000034317,2023-10-05,-2077.37,EUR,rent,"Miete"
FR7614508590000000034317,2023-06-14,-22.32,EUR,groceries,"Tesco"
DE36200400300014000000,2024-06-11,-99.2,EUR,restaurants,"Restaurant Milano"
ES9121000418450200051332,2024-03-19,-21.52,EUR,entertainment,"Netflix"
FR7614508590000000034317,2023-08-05,-66.98,EUR,healthcare,"Apotheke"
GB29NWBK60161331926819,2024-07-01,-316.41,GBP,shopping,"H&M"
FR7630006000011234567890189,2023-02-15,-9.14,EUR,restaurants,"Nandos"
IT60X0542811101000000123456,2023-11-15,-114.25,EUR,restaurants,"Pret a Manger"
DE89370400440532013000,2023-04-05,3627.28,EUR,salary,"Salary"
FR7630006000011234567890189,2023-09-24,-61.31,EUR,transport,"Flixbus"
GB29NWBK60161331926819,2023-09-20,-220.67,GBP,healthcare,"Fitnessstudio"
ES9121000418450200051332,2023-01-24,-167.38,EUR,transport,"National Rail"
DE89370400440532013000,2024-09-25,-190.54,EUR,shopping,"John Lewis"
FR7630006000011234567890189,2024-08-18,-1716.71,EUR,rent,"Nebenkosten"
DE89370400440532013000,2024-12-28,-383.16,EUR,shopping,"Zalando"
ES9121000418450200051332,2023-03-21,-673.44,EUR,rent,"Miete"
FR7614508590000000034317,2024-04-27,3212.4,EUR,salary,"Honorar"
GB29NWBK60161331926819,2023-06-13,-150.23,GBP,transport,"Flixbus"
DE89370400440532013000,2023-07-15,-139.83,EUR,healthcare,"Apotheke"
GB29NWBK60161331926819,2023-03-18,-902.09,GBP,rent,"Miete"
DE36200400300014000000,2023-05-25,-198.3,EUR,healthcare,"NHS Prescription"
IT60X0542811101000000123456,2024-10-17,-432.81,EUR,shopping,"IKEA"
DE36200400300014000000,2024-10-06,-2121.45,EUR,rent,"Miete"
IT60X0542811101000000123456,2024-05-27,3545.23,EUR,salary,"Freelance Rechnung"
FR7614508590000000034317,2024-03-13,-57.34,EUR,entertainment,"Cinema Ticket"
DE89370400440532013000,2023-02-05,-60.17,EUR,transport,"Taxi"
FR7614508590000000034317,2023-04-26,-231.69,EUR,utilities,"Gas Rechnung"
GB82WEST12345698765432,2024-05-02,-46.05,GBP,entertainment,"Theater"
NL91ABNA0417164300,2023-01-11,-14.78,EUR,transport,"National Rail"
